MapVersion,AddressId,TagId,X,Y,Theta,OffsetX,OffsetY,OffsetTheta,IsChargeStation,StorageStationId,ChargerX,ChargerY,ChargerTheta,KnownObstacle,AllowVehiclePosition,AllowCargoPosition,IsPickupStation,IsNarrowStation,IsNotWaitingStation
2026010605,100105400,102671,0,32770,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100105600,100501,0,33720,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100105700,100491,0,34925,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100105900,100639,0,36470,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106000,100520,0,37920,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106100,100517,0,39420,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106300,101081,0,41450,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106400,100596,0,42950,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106500,100508,0,44030,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106600,100595,0,45110,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106700,100505,0,46190,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106800,100579,0,47270,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100106900,100502,0,48350,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107000,100504,0,49430,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107100,100499,0,50510,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107200,100500,0,51590,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107300,101077,0,53040,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107400,102835,0,54590,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107500,102834,0,55890,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107600,102839,0,57190,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107700,102838,0,58490,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107800,102637,0,59590,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100107900,102638,0,61045,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100108100,102466,0,62945,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100108200,102467,0,63495,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100108400,102470,0,65195,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100108600,102472,0,66745,0,0,0,0,FALSE,,0,0,0,270,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100108800,,0,68695,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100200100,102752,1500,0,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100200200,102751,1500,1000,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100200300,100542,1500,2200,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100200400,100578,1500,3600,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100200600,103154,1500,5500,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100200900,102482,1500,7450,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100201100,100448,1500,8562,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100201300,100459,1500,10002,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100201600,100458,1500,11752,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100202000,102464,1500,13702,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100202500,102458,1500,15652,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100202800,102655,1500,17602,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100203100,100376,1500,19177,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100203400,102658,1500,20677,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100203600,100487,1500,21322,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100203900,102662,1500,22822,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100204200,100560,1500,24322,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100204300,100552,1500,25542,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100204400,102667,1500,27265,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100204500,102668,1500,28450,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100204700,100498,1500,29525,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100204900,100490,1500,30610,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100205200,100494,1500,31735,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100205400,100486,1500,32770,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100205600,100496,1500,33720,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100205700,100589,1500,34925,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100205900,100636,1500,36470,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206000,100519,1500,37920,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206100,100510,1500,39420,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206300,101082,1500,41450,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100206400,100557,1500,42950,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206500,100509,1500,44030,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206600,100556,1500,45110,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206700,100506,1500,46190,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206800,100561,1500,47270,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100206900,100503,1500,48350,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207000,100445,1500,49430,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207100,100507,1500,50510,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207200,100446,1500,51590,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207300,101121,1500,53040,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100207400,102836,1500,54590,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207500,102831,1500,55890,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207600,102832,1500,57190,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207700,102833,1500,58490,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207800,102438,1500,59590,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100207900,102437,1500,61045,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100208100,102441,1500,62945,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,TRUE,FALSE
2026010605,100208200,102440,1500,63495,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100208400,102444,1500,65195,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,TRUE,FALSE
2026010605,100208600,102442,1500,66745,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100208800,,1500,68695,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100304500,102669,1800,28450,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100304900,100635,1800,30610,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100305400,100642,1800,32770,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100305700,100637,1800,34925,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100305900,100677,2400,36470,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100306400,100685,1800,42950,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100306600,100648,1800,45110,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100306800,100682,1800,47270,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100307000,100683,1800,49430,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100307200,100646,1800,51590,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100307800,102476,3000,59600,0,0,0,0,FALSE,PR201,0,0,0,,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100307900,102445,3000,61045,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,100308100,102459,1800,62945,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100308400,102456,1800,65195,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100308600,102453,3000,66745,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100401300,100603,1995,10002,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100401600,100602,1995,11752,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100402000,102463,1995,13702,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100402500,102457,1995,15652,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100402800,100608,1995,17602,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,TRUE,FALSE
2026010605,100408100,102986,3270,62945,0,0,0,0,FALSE,PD102,0,0,0,,90/270,0/180,FALSE,FALSE,FALSE
2026010605,100408400,103080,3270,65195,0,0,0,0,FALSE,PD101,0,0,0,,90/270,0/180,FALSE,FALSE,FALSE
2026010605,100408600,102452,3750,66745,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100500100,102651,3000,0,0,0,0,0,FALSE,,0,0,0,90,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100500300,100543,3000,2200,0,0,0,0,TRUE,,3000,1930,0,180,0/90/180/270,,FALSE,FALSE,FALSE
2026010605,100500400,100585,3000,3600,0,0,0,0,FALSE,,0,0,0,0,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,100500500,100581,3000,4900,0,0,0,0,FALSE,TT109,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100500600,100387,3000,6200,0,0,0,0,FALSE,TT105,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100500900,102481,3000,7450,0,0,0,0,FALSE,,0,0,0,0/180,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,100501100,100378,3000,8700,0,0,0,0,FALSE,TT101,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100501300,100367,3496,10002,0,0,0,0,FALSE,DB04,0,0,0,0/90/180,90/270,0/180,FALSE,FALSE,FALSE
2026010605,100501600,102492,3496,11752,0,0,0,0,FALSE,DB03,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100502000,102491,3496,13702,0,0,0,0,FALSE,DB02,0,0,0,0/90/180,90/270,0/180,FALSE,FALSE,FALSE
2026010605,100502500,102653,3496,15652,0,0,0,0,FALSE,DB01,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100502800,102657,3496,17602,0,0,0,0,FALSE,DB00,0,0,0,0/90/180,90/270,0/180,FALSE,FALSE,FALSE
2026010605,100507900,102446,4500,61045,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100603100,100564,3130,19177,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,100603500,100356,3130,20477,0,0,0,0,FALSE,RL31,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100603900,100539,3130,22800,0,0,0,0,FALSE,RL28,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100604200,100414,3130,24322,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,0/90/180/270,FALSE,TRUE,TRUE
2026010605,100604300,100413,3130,25542,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,TRUE
2026010605,100607300,101127,3000,53040,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,100607400,102821,3000,54590,0,0,0,0,FALSE,PR204,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100608600,102451,5250,66745,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100704500,100390,3300,28450,0,0,0,0,FALSE,RL25,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100704900,100389,3300,30610,0,0,0,0,FALSE,RL22,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100705400,100404,3300,32770,0,0,0,0,FALSE,RL19,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100705700,100403,3300,34925,0,0,0,0,FALSE,RL16,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100706400,100431,3300,42950,0,0,0,0,FALSE,RL13,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100706600,100430,3300,45110,0,0,0,0,FALSE,RL10,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100706800,100437,3300,47270,0,0,0,0,FALSE,RL07,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100707000,100436,3300,49430,0,0,0,0,FALSE,RL04,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100707200,100442,3300,51590,0,0,0,0,FALSE,RL01,0,0,0,0/90/180,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100707800,102468,6000,59600,0,0,0,0,FALSE,PR202,0,0,0,,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100707900,102475,6000,61045,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,100807900,102460,6750,61045,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100808100,102449,6750,62945,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100808300,102450,6750,64595,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100808500,102477,6750,66395,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,100808600,102448,6750,66745,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,100900400,100586,4500,3600,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,100900500,100582,4500,4900,0,0,0,0,FALSE,TT110,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100900600,100383,4500,6200,0,0,0,0,FALSE,TT106,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100900900,100451,4500,7450,0,0,0,0,FALSE,,0,0,0,0/180,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,100901100,100355,4500,8700,0,0,0,0,FALSE,TT102,0,0,0,0/90/270,0/180,90/270,FALSE,FALSE,FALSE
2026010605,100905900,100640,3900,36470,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100906300,101083,3300,41450,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,100907800,102462,7500,59600,0,0,0,0,FALSE,PR203,0,0,0,,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,100907900,102461,7500,61045,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101007300,101076,4500,53040,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101007400,102820,4500,54590,0,0,0,0,FALSE,PR205,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101008100,102480,8230,62945,0,0,0,0,FALSE,TT115,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101008300,102479,8230,64595,0,0,0,0,FALSE,TT114,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101008500,102478,8231,66395,0,0,0,0,FALSE,TT113,0,0,0,,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101104300,100626,4630,25542,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,101200100,102985,4440,0,0,0,0,0,FALSE,PD103,0,0,0,,90/270,0/180,FALSE,FALSE,FALSE
2026010605,101303200,100612,5190,19177,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,90/270,FALSE,TRUE,FALSE
2026010605,101303500,100538,5190,20477,0,0,0,0,FALSE,RL32,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101303900,100604,5190,22800,0,0,0,0,FALSE,RL29,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101304200,102664,5190,24322,0,0,0,0,FALSE,,0,0,0,180,0/90/180/270,0/90/180/270,FALSE,TRUE,FALSE
2026010605,101305900,100676,5400,36470,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,101306300,101078,4650,41450,0,0,0,0,FALSE,,0,0,0,,90/270,90/270,FALSE,FALSE,FALSE
2026010605,101500300,102675,6000,2200,0,0,0,-1,TRUE,,6000,1930,0,180,0/90/180/270,,FALSE,FALSE,FALSE
2026010605,101500400,100587,6000,3600,0,0,0,0,FALSE,,0,0,0,0,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,101500500,100583,6000,4900,0,0,0,0,FALSE,TT111,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101500600,100379,6000,6200,0,0,0,0,FALSE,TT107,0,0,0,90/180/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101500900,102489,6000,7450,0,0,0,0,FALSE,,0,0,0,0/180,0/90/180/270,90/270,FALSE,TRUE,TRUE
2026010605,101501100,100373,6000,8700,0,0,0,0,FALSE,TT103,0,0,0,0/90/270,0/90/180/270,90/270,FALSE,FALSE,FALSE
2026010605,101504300,100614,5900,25542,0,0,0,0,FALSE,,0,0,0,,0/90/180/270,0/90/180/270,FALSE,FALSE,FALSE
2026010605,101504500,100397,6005,28450,0,0,0,0,FALSE,RL26,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101504900,100399,6005,30610,0,0,0,0,FALSE,RL23,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101505400,100398,6005,32770,0,0,0,0,FALSE,RL20,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101505700,100400,6005,34925,0,0,0,0,FALSE,RL17,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101506600,100435,6005,45110,0,0,0,0,FALSE,RL11,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
2026010605,101506800,100438,6005,47270,0,0,0,0,FALSE,RL08,0,0,0,0/180/270,0/90/180/270,0/180,FALSE,FALSE,FALSE
